,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
,HYUNDAI_MOBILE,SAMSUNG,LG,BTC-USD,GC=F,HYUNDAI_MOBILE,SAMSUNG,LG,BTC-USD,GC=F,HYUNDAI_MOBILE,SAMSUNG,LG,BTC-USD,GC=F,HYUNDAI_MOBILE,SAMSUNG,LG,BTC-USD,GC=F,HYUNDAI_MOBILE,SAMSUNG,LG,BTC-USD,GC=F,HYUNDAI_MOBILE,SAMSUNG,LG,BTC-USD,GC=F
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-05,,,,3466.357421875,1314.199951171875,,,,3466.357421875,1314.199951171875,,,,3478.148193359375,1315.0999755859375,,,,3451.93701171875,1311.0,,,,3454.950927734375,1311.0999755859375,,,,5227549545,362.0
2019-02-06,,,,3413.767822265625,1309.5,,,,3413.767822265625,1309.5,,,,3469.091796875,1313.5,,,,3398.5654296875,1305.0,,,,3469.091796875,1312.5,,,,5482196038,358.0
2019-02-07,117379.3125,42124.42578125,64180.5390625,3399.4716796875,1309.4000244140625,126000.0,46200.0,65900.0,3399.4716796875,1309.4000244140625,129000.0,47100.0,66400.0,3427.945556640625,1310.4000244140625,125500.0,46200.0,65300.0,3394.218505859375,1302.199951171875,128500.0,46800.0,65900.0,3414.929443359375,1302.9000244140625,530165.0,15872001.0,663706.0,5004962683,203.0
2019-02-08,116913.5234375,40847.92578125,63109.2421875,3666.7802734375,1313.699951171875,125500.0,44800.0,64800.0,3666.7802734375,1313.699951171875,126500.0,45700.0,65700.0,3695.614013671875,1314.0,124500.0,44650.0,64700.0,3391.023681640625,1307.800048828125,125500.0,45700.0,65500.0,3401.37646484375,1309.5,365392.0,12689196.0,690327.0,7735623101,122.0
2019-02-09,,,,3671.20361328125,,,,,3671.20361328125,,,,,3679.94140625,,,,,3646.559326171875,,,,,3671.5859375,,,,,6158833645,
2019-02-10,,,,3690.188232421875,,,,,3690.188232421875,,,,,3695.0361328125,,,,,3640.97998046875,,,,,3673.201416015625,,,,,6282256903,
2019-02-11,118776.6875,41030.2890625,67491.828125,3648.4306640625,1307.0,127500.0,45000.0,69300.0,3648.4306640625,1307.0,129000.0,45000.0,69600.0,3695.613037109375,1313.4000244140625,126000.0,44250.0,64900.0,3642.287841796875,1304.699951171875,126000.0,44500.0,65000.0,3695.613037109375,1313.4000244140625,425879.0,11125044.0,1987125.0,6277056434,119.0
2019-02-12,119708.2734375,41987.6484375,70023.9921875,3653.528564453125,1309.199951171875,128500.0,46050.0,71900.0,3653.528564453125,1309.199951171875,129000.0,46250.0,72900.0,3668.5869140625,1312.0,126500.0,44650.0,70300.0,3618.556884765625,1307.5999755859375,129000.0,44650.0,70300.0,3642.751953125,1310.0,443035.0,13184367.0,2499697.0,6480384532,109.0
2019-02-13,115981.9453125,42124.42578125,70218.7734375,3632.070556640625,1310.800048828125,124500.0,46200.0,72100.0,3632.070556640625,1310.800048828125,128500.0,46700.0,73900.0,3669.74658203125,1316.0,124000.0,46000.0,71900.0,3617.246337890625,1308.0999755859375,128500.0,46400.0,72700.0,3653.60400390625,1311.5999755859375,620173.0,11299738.0,1310740.0,6438903823,143.0
2019-02-14,113187.203125,43309.73828125,70413.546875,3616.880859375,1309.800048828125,121500.0,47500.0,72300.0,3616.880859375,1309.800048828125,124000.0,47500.0,73000.0,3646.256591796875,1311.800048828125,119500.0,46150.0,70500.0,3607.69775390625,1301.5999755859375,123500.0,46600.0,70500.0,3631.170166015625,1305.0,1072937.0,17259341.0,799937.0,6271044418,858.0
2019-02-15,112721.4140625,41987.6484375,70121.3828125,3620.810791015625,1318.0999755859375,121000.0,46050.0,72000.0,3620.810791015625,1318.0999755859375,121500.0,46850.0,73000.0,3647.795166015625,1318.800048828125,120000.0,45650.0,71400.0,3608.20654296875,1313.5999755859375,121000.0,46750.0,72700.0,3617.368408203125,1313.5999755859375,446734.0,10554643.0,598744.0,6091952231,190.0
2019-02-16,,,,3629.78759765625,,,,,3629.78759765625,,,,,3652.84130859375,,,,,3615.270263671875,,,,,3615.270263671875,,,,,5934744052,
2019-02-17,,,,3673.836181640625,,,,,3673.836181640625,,,,,3680.537353515625,,,,,3619.18212890625,,,,,3633.359375,,,,,7039512503,
2019-02-18,112255.6171875,42124.42578125,70121.3828125,3915.71435546875,,120500.0,46200.0,72000.0,3915.71435546875,,122000.0,46850.0,73400.0,3936.6650390625,,118500.0,45850.0,71100.0,3669.982421875,,121000.0,46500.0,73200.0,3671.369873046875,,557734.0,8183728.0,585460.0,9908216640,
2019-02-19,111324.0390625,41896.48046875,70413.546875,3947.094482421875,1340.0999755859375,119500.0,45950.0,72300.0,3947.094482421875,1340.0999755859375,120500.0,46150.0,73000.0,4010.87939453125,1340.0999755859375,119000.0,45450.0,71000.0,3908.153076171875,1320.5,119500.0,45850.0,72000.0,3911.66162109375,1320.9000244140625,470357.0,6741395.0,520978.0,9933626655,390.0
2019-02-20,110858.25,42762.6640625,70803.1171875,3999.820556640625,1343.300048828125,119000.0,46900.0,72700.0,3999.820556640625,1343.300048828125,121500.0,47100.0,73200.0,4000.486328125,1344.0,119000.0,46500.0,72300.0,3926.246826171875,1338.0,119500.0,46750.0,72400.0,3946.68505859375,1342.199951171875,735087.0,11506720.0,503913.0,8693373948,581.0
2019-02-21,111789.8203125,42808.26171875,71095.2890625,3954.1181640625,1323.5,120000.0,46950.0,73000.0,3954.1181640625,1323.5,121000.0,47200.0,73500.0,4010.009521484375,1334.9000244140625,118500.0,46200.0,72100.0,3940.108154296875,1320.9000244140625,118500.0,46500.0,72800.0,4000.2568359375,1331.300048828125,588691.0,8694009.0,678067.0,7775128102,414.0
2019-02-22,112721.4140625,42990.625,71290.0703125,4005.526611328125,1329.199951171875,121000.0,47150.0,73200.0,4005.526611328125,1329.199951171875,121500.0,47150.0,73300.0,4006.538330078125,1331.300048828125,119500.0,46450.0,72100.0,3950.81640625,1321.0,119500.0,46500.0,72900.0,3952.406494140625,1324.199951171875,353516.0,6895772.0,534335.0,7826525254,718.0
2019-02-23,,,,4142.52685546875,,,,,4142.52685546875,,,,,4166.2861328125,,,,,3968.726806640625,,,,,3998.916259765625,,,,,8922258316,
2019-02-24,,,,3810.427490234375,,,,,3810.427490234375,,,,,4210.6416015625,,,,,3793.708984375,,,,,4145.4580078125,,,,,10794227451,
2019-02-25,112721.4140625,43172.97265625,69439.6484375,3882.6962890625,1325.9000244140625,121000.0,47350.0,71300.0,3882.6962890625,1325.9000244140625,122500.0,47550.0,73600.0,3913.707275390625,1331.5999755859375,120000.0,47050.0,70500.0,3807.00244140625,1325.5999755859375,120500.0,47400.0,73500.0,3807.00244140625,1329.199951171875,314081.0,7484716.0,1097013.0,9318796067,185.0
2019-02-26,114118.7890625,42625.90625,68660.515625,3854.35791015625,1325.0999755859375,122500.0,46750.0,70500.0,3854.35791015625,1325.0999755859375,124000.0,47450.0,71700.0,3891.578857421875,1325.5,121500.0,46500.0,70400.0,3837.986328125,1323.300048828125,121500.0,47350.0,71300.0,3878.697265625,1323.300048828125,781497.0,7985547.0,509895.0,7931218996,939.0
2019-02-27,120174.0625,42625.90625,70316.15625,3851.04736328125,1317.699951171875,129000.0,46750.0,72200.0,3851.04736328125,1317.699951171875,130000.0,47250.0,72500.0,3888.802490234375,1327.9000244140625,126000.0,46750.0,70000.0,3787.058837890625,1316.5,128000.0,47000.0,70500.0,3857.479736328125,1327.699951171875,1233285.0,8045211.0,782090.0,8301309684,604.0
2019-02-28,117845.1015625,41121.45703125,68660.515625,3854.785400390625,1312.800048828125,126500.0,45100.0,70500.0,3854.785400390625,1312.800048828125,129000.0,46500.0,72500.0,3906.058349609375,1323.699951171875,126000.0,45100.0,70400.0,3845.8212890625,1311.5,127500.0,46400.0,72500.0,3848.261962890625,1321.0999755859375,946738.0,23569321.0,882603.0,8399767798,141.0
2019-03-01,,,,3859.583740234375,1296.4000244140625,,,,3859.583740234375,1296.4000244140625,,,,3907.79541015625,1312.199951171875,,,,3851.6923828125,1288.9000244140625,,,,3853.757080078125,1312.199951171875,,,,7661247975,110.0
2019-03-02,,,,3864.4150390625,,,,,3864.4150390625,,,,,3874.607421875,,,,,3832.1279296875,,,,,3855.318115234375,,,,,7578786076,
2019-03-03,,,,3847.17578125,,,,,3847.17578125,,,,,3875.483642578125,,,,,3836.90576171875,,,,,3862.26611328125,,,,,7253558152,
2019-03-04,113652.984375,40893.515625,69342.25,3761.55712890625,1284.800048828125,122000.0,44850.0,71200.0,3761.55712890625,1284.800048828125,126000.0,46100.0,71800.0,3867.3818359375,1287.0,121000.0,44800.0,70800.0,3733.749755859375,1281.9000244140625,125000.0,46000.0,70800.0,3845.091552734375,1285.5,937284.0,12926539.0,474980.0,9029175788,28.0
2019-03-05,113187.203125,40346.44921875,69439.6484375,3896.375,1282.0,121500.0,44250.0,71300.0,3896.375,1282.0,122000.0,45100.0,72000.0,3903.916748046875,1287.0,119500.0,44150.0,70300.0,3745.18310546875,1282.0,121500.0,44600.0,70900.0,3759.83251953125,1287.0,428825.0,10612405.0,417224.0,10174126415,114.0
2019-03-06,115981.9453125,40118.50390625,72458.7578125,3903.942626953125,1284.9000244140625,124500.0,44000.0,74400.0,3903.942626953125,1284.9000244140625,126500.0,44300.0,74600.0,3919.510498046875,1287.0999755859375,121500.0,43700.0,72300.0,3871.460693359375,1282.5999755859375,122500.0,44000.0,72300.0,3897.0810546875,1287.0999755859375,599316.0,10202544.0,1630920.0,9175291529,14.0
2019-03-07,116913.5234375,40528.8046875,73140.5,3911.484375,1283.800048828125,125500.0,44450.0,75100.0,3911.484375,1283.800048828125,129000.0,44950.0,76700.0,3939.373291015625,1284.5999755859375,123000.0,43400.0,74200.0,3894.113037109375,1281.0,126500.0,43400.0,75200.0,3903.384765625,1281.0,791500.0,11049749.0,1846111.0,9584165519,11.0
2019-03-08,111789.8203125,39936.140625,71777.015625,3901.131591796875,1297.0,120000.0,43800.0,73700.0,3901.131591796875,1297.0,125000.0,44800.0,76100.0,3950.43212890625,1297.4000244140625,120000.0,43800.0,73300.0,3875.228515625,1291.5999755859375,125000.0,44450.0,75000.0,3913.225830078125,1292.0999755859375,467762.0,7729069.0,734055.0,10638638944,10.0
2019-03-09,,,,3963.313720703125,,,,,3963.313720703125,,,,,3987.23779296875,,,,,3892.390380859375,,,,,3894.552490234375,,,,,10796103518,
2019-03-10,,,,3951.599853515625,,,,,3951.599853515625,,,,,3966.17431640625,,,,,3924.381103515625,,,,,3966.17431640625,,,,,9713267607,
2019-03-11,112721.4140625,39799.375,73335.2734375,3905.227294921875,1288.800048828125,121000.0,43650.0,75300.0,3905.227294921875,1288.800048828125,121500.0,44450.0,75900.0,3966.384765625,1291.0,119000.0,43650.0,73000.0,3889.239013671875,1288.800048828125,121000.0,44400.0,74000.0,3953.740234375,1291.0,281873.0,10717408.0,796316.0,10125901903,9.0
2019-03-12,116913.5234375,40711.15625,72458.7578125,3909.15625,1296.300048828125,125500.0,44650.0,74400.0,3909.15625,1296.300048828125,125500.0,44950.0,76100.0,3926.88916015625,1296.300048828125,121500.0,44150.0,74200.0,3863.55908203125,1294.699951171875,121500.0,44300.0,75700.0,3903.75830078125,1294.699951171875,621289.0,11431977.0,642759.0,9809887079,1.0
2019-03-13,114118.7890625,39981.73046875,74309.1875,3906.71728515625,1307.5,122500.0,43850.0,76300.0,3906.71728515625,1307.5,126000.0,44450.0,76300.0,3926.59765625,1307.5,120500.0,43700.0,74300.0,3891.904296875,1307.5,126000.0,44250.0,74500.0,3913.04736328125,1307.5,797741.0,8108343.0,671827.0,9469184841,0.0
2019-03-14,110858.25,39981.73046875,75477.875,3924.369140625,1293.4000244140625,119000.0,43850.0,77500.0,3924.369140625,1293.4000244140625,124000.0,44300.0,78100.0,3946.50439453125,1293.4000244140625,117000.0,43550.0,75800.0,3901.296875,1293.4000244140625,124000.0,43700.0,76600.0,3905.576904296875,1293.4000244140625,1326511.0,18039161.0,1256548.0,10480789570,1.0
2019-03-15,112721.4140625,40300.859375,75185.703125,3960.9111328125,1301.800048828125,121000.0,44200.0,77200.0,3960.9111328125,1301.800048828125,122000.0,44250.0,78200.0,3968.54296875,1304.699951171875,118000.0,43700.0,77000.0,3914.015380859375,1300.5,119000.0,43800.0,77600.0,3926.663330078125,1300.9000244140625,877363.0,16814163.0,922796.0,9394210605,26.0
2019-03-16,,,,4048.725830078125,,,,,4048.725830078125,,,,,4077.036376953125,,,,,3961.657470703125,,,,,3963.900146484375,,,,,9856166973,
2019-03-17,,,,4025.22900390625,,,,,4025.22900390625,,,,,4054.1220703125,,,,,4006.4111328125,,,,,4047.719482421875,,,,,8221625400,
2019-03-18,115516.15625,39844.9609375,76159.609375,4032.50732421875,1300.300048828125,124000.0,43700.0,78200.0,4032.50732421875,1300.300048828125,124000.0,44150.0,78800.0,4071.556640625,1302.199951171875,121500.0,43450.0,77400.0,4009.1171875,1297.300048828125,122000.0,43950.0,78000.0,4029.968505859375,1297.300048828125,383652.0,8188876.0,585035.0,9646954186,8.0
2019-03-19,115516.15625,40027.3125,74114.40625,4071.190185546875,1305.0,124000.0,43900.0,76100.0,4071.190185546875,1305.0,125000.0,43900.0,78600.0,4082.216064453125,1306.9000244140625,123000.0,43550.0,75300.0,4023.8125,1304.800048828125,124000.0,43750.0,78100.0,4032.69189453125,1306.9000244140625,303901.0,7609563.0,874127.0,9344919956,20.0
2019-03-20,115516.15625,40164.08203125,75380.4765625,4087.476318359375,1300.5,124000.0,44050.0,77400.0,4087.476318359375,1300.5,124000.0,44200.0,77500.0,4089.4619140625,1300.699951171875,121000.0,43100.0,76000.0,4031.11083984375,1300.5,123000.0,43800.0,76500.0,4070.7939453125,1300.699951171875,316345.0,9846242.0,623145.0,10175916388,2.0
2019-03-21,115981.9453125,41805.296875,72166.5859375,4029.326904296875,1306.0999755859375,124500.0,45850.0,74100.0,4029.326904296875,1306.0999755859375,126000.0,46250.0,77400.0,4097.35986328125,1306.0999755859375,122500.0,44050.0,73800.0,4005.1513671875,1306.0999755859375,124000.0,44600.0,77400.0,4083.953857421875,1306.0999755859375,321599.0,21138016.0,1570980.0,10831212662,0.0
2019-03-22,115050.3515625,42443.546875,74114.40625,4023.96826171875,1311.5999755859375,123500.0,46550.0,76100.0,4023.96826171875,1311.5999755859375,125500.0,47000.0,76200.0,4053.90673828125,1311.5999755859375,121500.0,46250.0,72800.0,4021.54248046875,1311.5999755859375,124000.0,46850.0,74100.0,4028.5146484375,1311.5999755859375,486194.0,12535911.0,1456647.0,9252935969,0.0
2019-03-23,,,,4035.826416015625,,,,,4035.826416015625,,,,,4049.882568359375,,,,,4015.964599609375,,,,,4022.71337890625,,,,,9578850549,
2019-03-24,,,,4022.168212890625,,,,,4022.168212890625,,,,,4040.69970703125,,,,,4006.19287109375,,,,,4035.16357421875,,,,,9144851065,
2019-03-25,111789.8203125,41486.171875,71095.2890625,3963.070556640625,1321.9000244140625,120000.0,45500.0,73000.0,3963.070556640625,1321.9000244140625,122000.0,45650.0,75100.0,4038.8408203125,1322.9000244140625,119000.0,44800.0,73000.0,3934.03125,1320.699951171875,121000.0,45300.0,74900.0,4024.11279296875,1320.699951171875,458292.0,8699728.0,806732.0,10359818883,19.0
2019-03-26,110392.453125,41258.23046875,71387.4609375,3985.080810546875,1314.300048828125,118500.0,45250.0,73300.0,3985.080810546875,1314.300048828125,121000.0,45700.0,75100.0,3985.080810546875,1315.5999755859375,118500.0,44900.0,73000.0,3944.753173828125,1314.300048828125,120000.0,45500.0,73800.0,3969.228759765625,1315.5999755859375,463924.0,9729811.0,778354.0,10707678815,1.0
2019-03-27,110392.453125,41349.40234375,71971.8046875,4087.066162109375,1309.9000244140625,118500.0,45350.0,73900.0,4087.066162109375,1309.9000244140625,119500.0,45600.0,74900.0,4087.066162109375,1309.9000244140625,118000.0,44250.0,73800.0,3977.810546875,1309.9000244140625,118500.0,44750.0,74000.0,3984.244873046875,1309.9000244140625,236825.0,9568081.0,511443.0,10897131934,206263.0
2019-03-28,111324.0390625,41215.23828125,70316.15625,4069.107177734375,1289.800048828125,119500.0,44850.0,72200.0,4069.107177734375,1289.800048828125,120000.0,45200.0,74300.0,4094.902099609375,1311.0999755859375,118000.0,44300.0,71800.0,4040.266357421875,1287.699951171875,118500.0,44950.0,73600.0,4087.58447265625,1308.4000244140625,304740.0,6821306.0,838816.0,9353915899,87798.0
2019-03-29,111324.0390625,41031.4453125,73140.5,4098.37451171875,1293.0,119500.0,44650.0,75100.0,4098.37451171875,1293.0,122000.0,44900.0,75100.0,4113.5009765625,1298.5,119000.0,44200.0,72500.0,4034.09716796875,1286.0999755859375,120000.0,44500.0,72500.0,4068.2998046875,1289.5999755859375,432923.0,11491713.0,1064758.0,10918665557,1265.0
2019-03-30,,,,4106.66015625,,,,,4106.66015625,,,,,4296.806640625,,,,,4053.90966796875,,,,,4092.13623046875,,,,,9732688060,
2019-03-31,,,,4105.404296875,,,,,4105.404296875,,,,,4113.0234375,,,,,4094.100830078125,,,,,4105.4560546875,,,,,9045122443,
2019-04-01,112255.6171875,41399.0234375,74796.1328125,4158.18310546875,1288.4000244140625,120500.0,45050.0,76800.0,4158.18310546875,1288.4000244140625,121000.0,45450.0,76800.0,4164.953125,1295.9000244140625,119000.0,44850.0,75100.0,4096.9013671875,1285.699951171875,120000.0,45200.0,75500.0,4105.3623046875,1291.800048828125,363959.0,7362129.0,626814.0,10157794171,675.0
2019-04-02,110858.25,42042.3046875,73919.6171875,4879.8779296875,1290.0,119000.0,45750.0,75900.0,4879.8779296875,1290.0,120000.0,46100.0,78100.0,4905.95458984375,1290.9000244140625,117500.0,45350.0,75500.0,4155.31689453125,1284.5,119500.0,45550.0,77000.0,4156.91943359375,1286.300048828125,374423.0,9480688.0,691913.0,21315047816,525.0
2019-04-03,115516.15625,42823.41015625,74503.9609375,4973.02197265625,1289.9000244140625,124000.0,46600.0,76500.0,4973.02197265625,1289.9000244140625,124000.0,46750.0,77700.0,5307.00341796875,1293.0999755859375,118000.0,45800.0,76000.0,4876.62109375,1287.5,118500.0,46750.0,76000.0,4879.9580078125,1291.4000244140625,651778.0,12436570.0,887694.0,22899891582,172.0
2019-04-04,115050.3515625,43145.0546875,73627.4453125,4922.798828125,1289.0,123500.0,46950.0,75600.0,4922.798828125,1289.0,125000.0,47100.0,77100.0,5063.15966796875,1292.5999755859375,122500.0,46150.0,75000.0,4836.7939453125,1279.5,123000.0,46150.0,77100.0,4971.3076171875,1290.5999755859375,464644.0,12650168.0,794535.0,18251810240,269.0
2019-04-05,117379.3125,43053.1484375,73822.234375,5036.68115234375,1290.4000244140625,126000.0,46850.0,75800.0,5036.68115234375,1290.4000244140625,126500.0,47550.0,77500.0,5053.509765625,1292.0,124000.0,46600.0,74500.0,4919.49169921875,1283.5999755859375,124500.0,46950.0,75600.0,4922.80615234375,1292.0,468793.0,8546339.0,1051488.0,16837325387,181.0
2019-04-06,,,,5059.8173828125,,,,,5059.8173828125,,,,,5205.82177734375,,,,,4992.22216796875,,,,,5036.79296875,,,,,16929795194,
2019-04-07,,,,5198.89697265625,,,,,5198.89697265625,,,,,5235.1865234375,,,,,5050.412109375,,,,,5062.7939453125,,,,,16655416140,
2019-04-08,119242.4765625,42869.35546875,74406.578125,5289.77099609375,1297.0999755859375,128000.0,46650.0,76400.0,5289.77099609375,1297.0999755859375,128500.0,47250.0,77300.0,5318.83642578125,1302.0999755859375,125500.0,46150.0,75500.0,5148.2119140625,1291.800048828125,126500.0,47250.0,76500.0,5199.83544921875,1292.199951171875,455205.0,8507909.0,763891.0,17154113634,63.0
2019-04-09,118310.90625,42869.35546875,75575.265625,5204.95849609375,1303.5,127000.0,46650.0,77600.0,5204.95849609375,1303.5,128000.0,46950.0,77900.0,5289.91796875,1304.9000244140625,125500.0,46200.0,76400.0,5167.4189453125,1298.5,125500.0,46700.0,77200.0,5289.91796875,1298.5,317656.0,6878761.0,1049976.0,14722104361,30.0
2019-04-10,118776.6875,42915.3046875,75185.703125,5324.5517578125,1309.0999755859375,127500.0,46700.0,77200.0,5324.5517578125,1309.0999755859375,128500.0,46700.0,78400.0,5421.6513671875,1309.0999755859375,126500.0,46050.0,76800.0,5193.38232421875,1301.5,126500.0,46400.0,77500.0,5204.10546875,1304.0,349261.0,11883995.0,863213.0,15504590933,66.0
2019-04-11,119242.4765625,42501.77734375,75380.4765625,5064.48779296875,1288.5999755859375,128000.0,46250.0,77400.0,5064.48779296875,1288.5999755859375,128000.0,46800.0,78000.0,5354.2255859375,1307.0999755859375,125500.0,46150.0,76800.0,5017.29638671875,1288.5999755859375,127500.0,46700.0,78000.0,5325.08154296875,1307.0,551990.0,13697399.0,603065.0,16555616019,420.0
2019-04-12,117845.1015625,43053.1484375,74017.0078125,5089.5390625,1290.5999755859375,126500.0,46850.0,76000.0,5089.5390625,1290.5999755859375,128000.0,46900.0,77800.0,5103.2744140625,1293.4000244140625,125500.0,46000.0,75800.0,4955.8525390625,1289.199951171875,127000.0,46050.0,77600.0,5061.20068359375,1293.4000244140625,286762.0,7668936.0,806869.0,13675206312,607.0
2019-04-13,,,,5096.58642578125,,,,,5096.58642578125,,,,,5127.1220703125,,,,,5061.58935546875,,,,,5088.85009765625,,,,,10823289598,
2019-04-14,,,,5167.72216796875,,,,,5167.72216796875,,,,,5184.01611328125,,,,,5053.568359375,,,,,5095.7587890625,,,,,10391952498,
2019-04-15,116913.5234375,43236.94140625,74601.3515625,5067.1083984375,1286.800048828125,125500.0,47050.0,76600.0,5067.1083984375,1286.800048828125,127000.0,47500.0,77100.0,5196.60693359375,1287.300048828125,125000.0,47000.0,76000.0,5024.0693359375,1282.300048828125,126000.0,47150.0,76600.0,5167.32177734375,1284.800048828125,222997.0,8733019.0,630842.0,12290155061,523.0
2019-04-16,119708.2734375,43420.734375,75867.4375,5235.5595703125,1272.5999755859375,128500.0,47250.0,77900.0,5235.5595703125,1272.5999755859375,130500.0,47400.0,78000.0,5238.9453125,1285.199951171875,125500.0,46800.0,76300.0,5055.19482421875,1272.199951171875,126500.0,47400.0,76400.0,5066.57763671875,1285.199951171875,753845.0,7730881.0,767127.0,11618660197,643.0
2019-04-17,122037.2265625,43236.94140625,73919.6171875,5251.93798828125,1272.199951171875,131000.0,47050.0,75900.0,5251.93798828125,1272.199951171875,131000.0,47600.0,78000.0,5274.275390625,1273.5,127500.0,47000.0,75700.0,5219.20556640625,1271.5999755859375,128500.0,47300.0,77900.0,5236.13525390625,1273.5,535629.0,5513658.0,996833.0,12438480677,308.0
2019-04-18,124831.9765625,41904.45703125,72069.1953125,5298.3857421875,1271.9000244140625,134000.0,45600.0,74000.0,5298.3857421875,1271.9000244140625,137000.0,47250.0,76500.0,5319.986328125,1273.5999755859375,132500.0,45500.0,73800.0,5250.5068359375,1270.0999755859375,133500.0,47200.0,75900.0,5251.48046875,1270.800048828125,1523085.0,12808747.0,935012.0,13256489918,27.0
2019-04-19,124831.9765625,41628.7734375,71971.8046875,5303.8125,,134000.0,45300.0,73900.0,5303.8125,,135500.0,46000.0,74900.0,5336.68017578125,,133000.0,45250.0,73600.0,5233.3349609375,,135000.0,45750.0,74600.0,5298.154296875,,335516.0,8479710.0,451650.0,13780238655,
2019-04-20,,,,5337.88623046875,,,,,5337.88623046875,,,,,5358.49072265625,,,,,5295.8779296875,,,,,5304.16064453125,,,,,13169647522,
2019-04-21,,,,5314.53125,,,,,5314.53125,,,,,5359.9248046875,,,,,5257.33935546875,,,,,5335.87890625,,,,,13731844223,
2019-04-22,124831.9765625,41674.71484375,71582.2421875,5399.365234375,1273.5,134000.0,45350.0,73500.0,5399.365234375,1273.5,134500.0,45900.0,74500.0,5422.6875,1273.5,132000.0,45100.0,73100.0,5280.27685546875,1273.5,133000.0,45400.0,74400.0,5312.49462890625,1273.5,231200.0,6006957.0,422266.0,14601631648,147.0
2019-04-23,126695.140625,41536.875,72263.9765625,5572.3623046875,1269.300048828125,136000.0,45200.0,74200.0,5572.3623046875,1269.300048828125,137000.0,45500.0,74300.0,5633.80224609375,1269.800048828125,133000.0,45000.0,73000.0,5389.40869140625,1266.0,134000.0,45050.0,73000.0,5399.36572265625,1266.4000244140625,480332.0,6920566.0,456648.0,15867308108,206.0
2019-04-24,129024.1015625,41123.34375,71777.015625,5464.86669921875,1275.5,138500.0,44750.0,73700.0,5464.86669921875,1275.5,140000.0,45650.0,75400.0,5642.04443359375,1275.5,136000.0,44150.0,73500.0,5418.26318359375,1267.800048828125,139000.0,45400.0,75400.0,5571.50830078125,1268.4000244140625,1394398.0,13299267.0,611885.0,17048033399,518.0
2019-04-25,128558.296875,41031.4453125,74990.921875,5210.515625,1275.800048828125,138000.0,44650.0,77000.0,5210.515625,1275.800048828125,139000.0,45000.0,77000.0,5542.23828125,1280.800048828125,136500.0,44100.0,74100.0,5181.3388671875,1275.800048828125,138500.0,44250.0,74200.0,5466.5244140625,1280.5999755859375,598551.0,10868965.0,1382565.0,15330283408,95.0
2019-04-26,126229.34375,41215.23828125,72848.3203125,5279.34814453125,1284.9000244140625,135500.0,44850.0,74800.0,5279.34814453125,1284.9000244140625,138500.0,45000.0,76800.0,5383.63427734375,1284.9000244140625,134500.0,43800.0,74500.0,5177.36865234375,1284.9000244140625,138000.0,44200.0,76200.0,5210.3046875,1284.9000244140625,657701.0,9739982.0,666597.0,16812108040,804.0
2019-04-27,,,,5268.291015625,,,,,5268.291015625,,,,,5310.75,,,,,5233.6357421875,,,,,5279.47119140625,,,,,13111274675,
2019-04-28,,,,5285.13916015625,,,,,5285.13916015625,,,,,5326.23193359375,,,,,5255.68359375,,,,,5271.74658203125,,,,,12819992056,
2019-04-29,129489.875,42409.87890625,73919.6171875,5247.3525390625,1278.5999755859375,139000.0,46150.0,75900.0,5247.3525390625,1278.5999755859375,139500.0,46150.0,75900.0,5311.27490234375,1284.9000244140625,136500.0,45100.0,74700.0,5216.48779296875,1277.0999755859375,136500.0,45150.0,75100.0,5284.8583984375,1284.800048828125,758885.0,8777517.0,413655.0,13735490672,568.0
2019-04-30,129024.1015625,42134.1875,73822.234375,5350.7265625,1282.800048828125,138500.0,45850.0,75800.0,5350.7265625,1282.800048828125,140500.0,46300.0,76200.0,5363.25732421875,1283.300048828125,138000.0,45350.0,74700.0,5224.18994140625,1280.800048828125,139500.0,46000.0,75900.0,5247.72607421875,1281.699951171875,623895.0,11121273.0,476352.0,13878964574,114.0
2019-05-01,,,,5402.697265625,1281.4000244140625,,,,5402.697265625,1281.4000244140625,,,,5418.00390625,1283.300048828125,,,,5347.64599609375,1278.699951171875,,,,5350.91455078125,1278.699951171875,,,,13679528236,70.0
2019-05-02,129024.1015625,42180.14453125,74796.1328125,5505.28369140625,1269.699951171875,138500.0,45900.0,76800.0,5505.28369140625,1269.699951171875,140500.0,46150.0,76900.0,5522.2626953125,1270.800048828125,137000.0,45400.0,75300.0,5394.21728515625,1266.5999755859375,138000.0,45500.0,75300.0,5402.4228515625,1269.199951171875,430420.0,8625126.0,574899.0,14644460907,63.0
2019-05-03,128092.5078125,41628.7734375,74601.3515625,5768.28955078125,1279.199951171875,137500.0,45300.0,76600.0,5768.28955078125,1279.199951171875,138500.0,46050.0,77200.0,5865.8818359375,1279.199951171875,136500.0,45300.0,75900.0,5490.20166015625,1270.0999755859375,137500.0,45900.0,76500.0,5505.55224609375,1270.0999755859375,430867.0,6562916.0,409579.0,18720780006,15.0
2019-05-04,,,,5831.16748046875,,,,,5831.16748046875,,,,,5886.8935546875,,,,,5645.46923828125,,,,,5769.20263671875,,,,,17567780766,
